ARC DT

Sales - Date wise
From Date:,08/01/2019
To Date:,31/08/2019
InvoiceDate,Goods Value(Sales) (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Goods Value(Sales Return Damages) (Rs.),Goods Value(Sales Return Saleable) (Rs.),Total Tax Suffered (Rs.),Productwise Discount (Rs.),Total Discount (Rs.),Total Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS ADDL CESS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),Total CT on SS (Rs.),Net Sales (Rs.),Invoice ID,Doc Reference,Type,Goods Value (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Tax Suffered (Rs.),Productwise Discount (Rs.),Discount (Rs.),Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),LTSS ADDL CESS (Rs.),Total CT on SS (Rs.),Net Sales (Rs.)
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I794,PCP-38,Invoice,1636.95,,1636.95,,41.99,0.00,131.16,,,131.16,,65.58,65.58,,,1726.12
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I821,SX-35,Invoice,1386.92,,1386.92,,100.00,0.00,154.43,,,154.41,,77.22,77.22,,,1441.37
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I822,SX-36,Invoice,1058.71,,1058.71,,14.12,0.00,132.34,,,132.33,,66.17,66.17,,,1176.94
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I823,SX-37,Invoice,2145.65,,2145.65,,100.00,0.00,245.48,,,245.47,,122.74,122.74,,,2291.13
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I824,SX-38,Invoice,668.98,,668.98,,0.00,0.00,80.28,,,80.26,,40.14,40.14,,,749.26
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I825,SX-39,Invoice,116.43,,116.43,,0.00,0.00,20.96,,,20.96,,10.48,10.48,,,137.38
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I826,SX-40,Invoice,116.43,,116.43,,0.00,0.00,20.96,,,20.96,,10.48,10.48,,,137.38
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I828,SX-41,Invoice,848.47,,848.47,,50.00,0.00,95.82,,,95.82,,47.91,47.91,,,894.28
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I795,PCP-39,Invoice,2507.69,,2507.69,,86.31,0.00,216.41,,,216.42,,108.21,108.21,,,2637.79
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I829,SX-42,Invoice,1023.87,,1023.87,,50.00,0.00,116.86,,,116.84,,58.43,58.43,,,1090.72
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I830,SX-43,Invoice,116.43,,116.43,,0.00,0.00,20.96,,,20.96,,10.48,10.48,,,137.38
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I832,SX-45,Invoice,905.57,,905.57,,50.00,0.00,102.67,,,102.68,,51.33,51.33,,,958.28
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I834,AT-23,Invoice,1359.19,,1359.19,,0.00,0.00,67.96,,,67.96,,33.98,33.98,,,1427.15
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I836,AT-24,Invoice,453.06,,453.06,,0.00,0.00,22.65,,,22.66,,11.33,11.33,,,475.72
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I837,AT-25,Invoice,1315.94,,1315.94,,0.00,0.00,65.80,,,65.80,,32.90,32.90,,,1381.73
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I796,PCP-40,Invoice,2635.89,,2635.89,,221.46,0.00,291.41,,,291.41,,145.71,145.71,,,2705.86
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I799,PCP-41,Invoice,1126.84,,1126.84,,57.22,0.00,118.11,,,118.11,,59.05,59.05,,,1187.72
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I800,PCP-42,Invoice,1468.07,,1468.07,,81.00,0.00,120.77,,,120.77,,60.38,60.38,,,1507.83
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I801,PCP-43,Invoice,1619.05,,1619.05,,66.51,0.00,150.47,,,150.47,,75.24,75.24,,,1703.02
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I802,PCP-44,Invoice,1829.09,,1829.09,,42.91,0.00,240.79,,,240.79,,120.40,120.40,,,2026.98
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I803,BIS-93,Invoice,853.98,,853.98,,3.66,0.00,145.97,,,145.95,,72.98,72.98,,,996.27
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I804,BIS-94,Invoice,1721.09,,1721.09,,69.81,0.00,278.86,,,278.86,,139.43,139.43,,,1930.13
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I805,BIS-95,Invoice,1843.23,,1843.23,,13.92,0.00,283.11,,,283.09,,141.55,141.55,,,2112.41
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I808,BIS-96,Invoice,2296.69,,2296.69,,39.54,0.00,338.83,,,338.82,,169.42,169.42,,,2595.97
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I806,PCP-45,Invoice,4802.63,,4802.63,,58.28,0.00,541.46,,,541.47,,270.73,270.73,,,5285.80
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I809,BIS-97,Invoice,1834.73,,1834.73,,0.91,0.00,290.87,,,290.87,,145.44,145.44,,,2124.68
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I810,BIS-98,Invoice,1313.43,,1313.43,,102.69,0.00,217.93,,,217.93,,108.97,108.97,,,1428.68
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I812,BIS-99,Invoice,673.84,,673.84,,4.57,0.00,120.47,,,120.45,,60.23,60.23,,,789.73
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I827,PCP-52,Invoice,70912.78,,70912.78,,4386.38,0.00,6169.46,,,6169.47,,3084.73,3084.73,,,72695.83
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I835,PCP-53,Invoice,13397.20,,13397.20,,424.65,0.00,1470.38,,,1470.37,,735.19,735.19,,,14442.95
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I842,PCP-55,Invoice,761.60,,761.60,,30.46,0.00,36.56,,,36.56,,18.28,18.28,,,767.68
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I845,SX-51,Invoice,358.97,,358.97,,0.00,0.00,43.08,,,43.08,,21.54,21.54,,,402.05
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I866,PCP-69,Invoice,848.91,,848.91,,32.42,0.00,92.24,,,92.25,,46.12,46.12,,,908.72
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I867,I/19-20/866,Invoice,16179.56,,16179.56,,0.00,0.00,19177.57,,,19177.58,3315.29,2265.14,2265.14,11332.00,,35357.14
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I868,PCP-70,Invoice,1395.78,,1395.78,,47.85,0.00,168.23,,,168.25,,84.12,84.12,,,1516.16
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I869,PCP-71,Invoice,853.81,,853.81,,45.83,0.00,91.81,,,91.81,,45.91,45.91,,,899.79
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I870,PCP-72,Invoice,1072.11,,1072.11,,42.88,0.00,51.46,,,51.47,,25.73,25.73,,,1080.67
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I871,PCP-73,Invoice,1397.17,,1397.17,,70.99,0.00,135.74,,,135.76,,67.87,67.87,,,1461.91
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I872,BIS-102,Invoice,11375.17,,11375.17,,370.77,0.00,1218.97,,,1218.98,,609.48,609.48,,,12223.37
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I873,PCP-74,Invoice,294.68,,294.68,,16.55,0.00,13.91,,,13.91,,6.95,6.95,,,292.04
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I849,PCP-59,Invoice,2522.47,,2522.47,,138.48,0.00,213.71,,,213.74,,106.86,106.86,,,2597.70
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I874,SX-54,Invoice,611.87,,611.87,,0.00,0.00,73.42,,,73.40,,36.71,36.71,,,685.30
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I875,SX-55,Invoice,146.85,,146.85,,0.00,0.00,17.62,,,17.62,,8.81,8.81,,,164.47
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I876,SX-56,Invoice,734.25,,734.25,,50.00,0.00,82.11,,,82.13,,41.05,41.05,,,766.37
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I877,I/19-20/875,Invoice,20704.50,,20704.50,,0.00,0.00,27460.16,,,27460.16,6405.90,2898.63,2898.63,15257.00,,48164.66
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I878,I/19-20/877,Invoice,23479.67,,23479.67,,0.00,0.00,23504.47,,,23504.47,2606.16,3287.15,3287.15,14324.00,,46984.14
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I879,I/19-20/878,Invoice,1833.00,,1833.00,,0.00,0.00,2680.89,,,2680.89,91.65,256.62,256.62,2076.00,,4513.89
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I880,I/19-20/879,Invoice,22134.69,,22134.69,,0.00,0.00,25910.94,,,25910.95,5045.23,3098.86,3098.86,14668.00,,48045.63
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I882,I/19-20/881,Invoice,39663.79,,39663.79,,0.00,0.00,47016.75,,,47016.76,8381.09,5552.93,5552.93,27529.80,,86680.55
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I881,I/19-20/880,Invoice,15723.45,,15723.45,,0.00,0.00,20486.87,,,20486.87,1860.31,2201.28,2201.28,14224.00,,36210.32
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I883,I/19-20/882,Invoice,2309.97,,2309.97,,0.00,0.00,3146.38,,,3146.38,831.59,323.40,323.40,1668.00,,5456.35
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I884,SX-57,Invoice,611.87,,611.87,,47.05,0.00,67.78,,,67.80,,33.89,33.89,,,632.60
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I717,I/19-20/716,Invoice,12830.44,,12830.44,,0.00,0.00,14342.18,,,14342.19,1715.66,1796.26,1796.26,9034.00,,27172.62
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I718,I/19-20/717,Invoice,22727.50,,22727.50,,0.00,0.00,26161.39,,,26161.40,3642.69,3181.85,3181.85,16155.00,,48888.90
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I719,I/19-20/718,Invoice,2987.99,,2987.99,,0.00,0.00,4254.08,,,4254.08,507.44,418.32,418.32,2910.00,,7242.06
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I720,I/19-20/719,Invoice,22870.63,,22870.63,,0.00,0.00,26911.12,,,26911.13,3649.85,3201.89,3201.89,16857.50,,49781.77
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I728,I/19-20/727,Invoice,20200.73,,20200.73,,0.00,0.00,27510.56,,,27510.57,6738.76,2828.10,2828.10,15115.60,,47711.29
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I729,I/19-20/728,Invoice,12809.61,,12809.61,,0.00,0.00,12468.17,,,12468.18,640.48,1793.35,1793.35,8241.00,,25277.79
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I730,AT-22,Invoice,23081.81,,23081.81,,0.00,0.00,26278.31,,,26278.33,3660.41,3231.45,3231.45,16155.00,,49360.13
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I731,BIS-45,Invoice,1535.62,,1535.62,,11.82,0.00,227.73,,,227.72,,113.86,113.86,,,1751.51
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I732,BIS-46,Invoice,710.42,,710.42,,0.00,0.00,101.29,,,101.29,,50.64,50.64,,,811.71
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I711,I/19-20/710,Invoice,8736.55,,8736.55,,0.00,0.00,10236.38,,,10236.38,1503.14,1223.12,1223.12,6287.00,,18972.93
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I723,I/19-20/722,Invoice,22847.33,,22847.33,,0.00,0.00,26160.62,,,26160.62,1142.37,3198.63,3198.63,18621.00,,49007.94
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I725,I/19-20/724,Invoice,24547.16,,24547.16,,0.00,0.00,25051.06,,,25051.06,1227.36,3436.60,3436.60,16950.50,,49598.22
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I733,BIS-47,Invoice,1591.33,,1591.33,,10.72,0.00,242.26,,,242.26,,121.13,121.13,,,1822.87
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I734,BIS-48,Invoice,601.82,,601.82,,12.06,0.00,106.16,,,106.14,,53.08,53.08,,,695.90
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I735,BIS-49,Invoice,152.47,,152.47,,0.00,0.00,27.45,,,27.45,,13.72,13.72,,,179.92
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I736,BIS-50,Invoice,2091.79,,2091.79,,75.85,0.00,319.46,,,319.46,,159.73,159.73,,,2335.41
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I737,BIS-51,Invoice,1093.55,,1093.55,,10.52,0.00,194.95,,,194.93,,97.47,97.47,,,1277.97
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I739,BIS-53,Invoice,3863.82,,3863.82,,139.74,0.00,573.27,,,573.25,,286.63,286.63,,,4297.36
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I724,I/19-20/723,Invoice,20163.03,,20163.03,,0.00,0.00,29489.80,,,29489.80,1008.15,2822.82,2822.82,22836.00,,49652.84
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I741,BIS-55,Invoice,1478.41,,1478.41,,10.19,0.00,224.12,,,224.12,,112.06,112.06,,,1692.34
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I747,BIS-61,Invoice,3793.40,,3793.40,,190.47,0.00,541.38,,,541.37,,270.69,270.69,,,4144.31
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I755,BIS-69,Invoice,3760.45,,3760.45,,178.99,0.00,547.16,,,547.17,,273.58,273.58,,,4128.64
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I722,I/19-20/721,Invoice,20789.71,,20789.71,,0.00,0.00,28317.41,,,28317.42,7484.29,2910.56,2910.56,15012.00,,49107.12
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I721,I/19-20/720,Invoice,3617.67,,3617.67,,0.00,0.00,5102.23,,,5102.22,180.88,506.47,506.47,3908.40,,8719.90
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I765,BIS-79,Invoice,1094.34,,1094.34,,10.19,0.00,168.26,,,168.25,,84.13,84.13,,,1252.40
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I738,BIS-52,Invoice,508.96,,508.96,,0.91,0.00,91.45,,,91.45,,45.72,45.72,,,599.49
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I740,BIS-54,Invoice,339.74,,339.74,,0.00,0.00,40.77,,,40.77,,20.38,20.38,,,380.51
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I742,BIS-56,Invoice,2952.95,,2952.95,,79.65,0.00,446.91,,,446.93,,223.46,223.46,,,3320.23
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I743,BIS-57,Invoice,694.64,,694.64,,0.00,0.00,125.04,,,125.04,,62.52,62.52,,,819.69
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I744,BIS-58,Invoice,710.14,,710.14,,0.91,0.00,127.66,,,127.66,,63.83,63.83,,,836.88
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I745,BIS-59,Invoice,2135.19,,2135.19,,130.46,0.00,346.67,,,346.65,,173.34,173.34,,,2351.39
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I746,BIS-60,Invoice,2437.10,,2437.10,,57.09,0.00,375.23,,,375.23,,187.61,187.61,,,2755.25
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I748,BIS-62,Invoice,1501.20,,1501.20,,9.63,0.00,234.15,,,234.16,,117.07,117.07,,,1725.73
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I749,BIS-63,Invoice,526.50,,526.50,,0.00,0.00,73.94,,,73.93,,36.97,36.97,,,600.43
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I750,BIS-64,Invoice,2128.91,,2128.91,,45.79,0.00,267.81,,,267.82,,133.91,133.91,,,2350.93
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I751,BIS-65,Invoice,1740.21,,1740.21,,10.92,0.00,275.57,,,275.58,,137.79,137.79,,,2004.85
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I752,BIS-66,Invoice,2223.03,,2223.03,,23.34,0.00,327.33,,,327.34,,163.67,163.67,,,2527.03
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I753,BIS-67,Invoice,401.26,,401.26,,0.00,0.00,72.23,,,72.22,,36.11,36.11,,,473.47
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I754,BIS-68,Invoice,1553.48,,1553.48,,27.77,0.00,183.08,,,183.08,,91.54,91.54,,,1708.78
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I756,BIS-70,Invoice,1166.89,,1166.89,,23.34,0.00,137.23,,,137.23,,68.61,68.61,,,1280.79
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I757,BIS-71,Invoice,842.69,,842.69,,0.00,0.00,131.15,,,131.14,,65.58,65.58,,,973.83
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I758,BIS-72,Invoice,1099.10,,1099.10,,11.33,0.00,154.77,,,154.77,,77.38,77.38,,,1242.55
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I759,BIS-73,Invoice,787.79,,787.79,,11.82,0.00,93.12,,,93.12,,46.56,46.56,,,869.09
20/08/2019,843901.06,,843901.06,0.00,0.00,0.00,13898.73,0.00,631280.67,,,631280.70,366733.10,85769.51,89389.03,89389.03,,1461282.90,I760,BIS-74,Invoice,1125.61,,1125.61,,0.00,0.00,202.61,,,202.61,,101.30,101.30,,,1328.21
