ParameterID,ParameterName,ParameterType,DefaultValue,AutoComplete,MultipleInput,OrderBy,DynamicParamID,"insert into ParameterInfo_Salem( ParameterID,ParameterName,ParameterType,DefaultValue,AutoComplete,MultipleInput,OrderBy,DynamicParamID)",
160,Units,200,Sales UOM,QueryParams2:[Values],0,0,0,"Select 160,'Units',200,'Sales UOM','QueryParams2:[Values]',0,'0','0' UNION ALL",
160,From Date,7,$Date,,0,0,0,"Select 160,'From Date',7,'$Date','',0,'0','0' UNION ALL",
160,To Date,10,$Date,,0,0,0,"Select 160,'To Date',10,'$Date','',0,'0','0' UNION ALL",
160,Item Code,200,$All Item Code,Items:Product_Code:ProductName+1,1,0,0,"Select 160,'Item Code',200,'$All Item Code','Items:Product_Code:ProductName+1',1,'0','0' UNION ALL",
160,Item Name,200,$All Item Name,Items:ProductName:Product_Code-1,1,0,0,"Select 160,'Item Name',200,'$All Item Name','Items:ProductName:Product_Code-1',1,'0','0' UNION ALL",
160,Use Average Sales of,200,1 Month,QueryParams:[Values]:QueryParamID=22 And [Values] like ''%'',0,0,0,"Select 160,'Use Average Sales of',200,'1 Month','QueryParams:[Values]:QueryParamID=22 And [Values] like ''%''',0,'0','0' UNION ALL",
161,Customer,200,$All Customers,Customer:Company_Name,1,0,0,"Select 161,'Customer',200,'$All Customers','Customer:Company_Name',1,'0','0' UNION ALL",
161,Beat,200,$All Beats,Beat:Description,1,0,0,"Select 161,'Beat',200,'$All Beats','Beat:Description',1,'0','0' UNION ALL",
161,From Date,7,$Date,,0,0,0,"Select 161,'From Date',7,'$Date','',0,'0','0' UNION ALL",
161,To Date,10,$Date,,0,0,0,"Select 161,'To Date',10,'$Date','',0,'0','0' UNION ALL",
173,From Date,7,$Date,,0,0,0,"Select 173,'From Date',7,'$Date','',0,'0','0' UNION ALL",
173,To Date,10,$Date,,0,0,0,"Select 173,'To Date',10,'$Date','',0,'0','0' UNION ALL",
173,Customer/Branch Name,200,$All Customers/Branch,(Select [CN] = Company_Name from Customer Union Select [CN] = WareHouse_Name from Warehouse) al:[CN]:[CN] Like ''%'',1,0,0,"Select 173,'Customer/Branch Name',200,'$All Customers/Branch','(Select [CN] = Company_Name from Customer Union Select [CN] = WareHouse_Name from Warehouse) al:[CN]:[CN] Like ''%''',1,'0','0' UNION ALL",
173,Customer Type,200,$All Customer,QueryParams:[Values]:QueryParamID=23 And [Values] like ''%'',0,0,0,"Select 173,'Customer Type',200,'$All Customer','QueryParams:[Values]:QueryParamID=23 And [Values] like ''%''',0,'0','0' UNION ALL",
173,Tax Component Break up,200,No,QueryParams:[Values]:QueryParamID=38 And [Values] Like ''%'',0,0,0,"Select 173,'Tax Component Break up',200,'No','QueryParams:[Values]:QueryParamID=38 And [Values] Like ''%''',0,'0','0' UNION ALL",
173,Tax Type,200,$All,(Select TaxType from tbl_mERP_Taxtype where TaxType In ( ''LST''; ''CST'') ) al:TaxType,0,0,0,"Select 173,'Tax Type',200,'$All','(Select TaxType from tbl_mERP_Taxtype where TaxType In ( ''LST''; ''CST'') ) al:TaxType',0,'0','0' UNION ALL",
174,From Date,7,$Date,,0,0,0,"Select 174,'From Date',7,'$Date','',0,'0','0' UNION ALL",
174,To Date,10,$Date,,0,0,0,"Select 174,'To Date',10,'$Date','',0,'0','0' UNION ALL",
175,Branch,200,$All Branches,Warehouse:WareHouse_name,0,0,0,"Select 175,'Branch',200,'$All Branches','Warehouse:WareHouse_name',0,'0','0' UNION ALL",
175,From Date,7,$Date,,0,0,0,"Select 175,'From Date',7,'$Date','',0,'0','0' UNION ALL",
175,To Date,10,$Date,,0,0,0,"Select 175,'To Date',10,'$Date','',0,'0','0' UNION ALL",
176,CustomerID,200,$All Customers,Customer:CustomerID:Company_Name+1,1,0,0,"Select 176,'CustomerID',200,'$All Customers','Customer:CustomerID:Company_Name+1',1,'0','0' UNION ALL",
176,Customer,200,$All Customers,Customer:Company_Name:CustomerID-1,1,0,0,"Select 176,'Customer',200,'$All Customers','Customer:Company_Name:CustomerID-1',1,'0','0' UNION ALL",
176,Product Hierarchy,200,,ItemHierarchy:HierarchyName:HierarchyName Like ''%'',0,0,0,"Select 176,'Product Hierarchy',200,'','ItemHierarchy:HierarchyName:HierarchyName Like ''%''',0,'0','0' UNION ALL",
176,Category,200,$All Categories,ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName Like ''%s%'' and Category_Name like ''%'',1,0,0,"Select 176,'Category',200,'$All Categories','ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName Like ''%s%'' and Category_Name like ''%''',1,'0','0' UNION ALL",
176,From Date,7,$Date,,0,0,0,"Select 176,'From Date',7,'$Date','',0,'0','0' UNION ALL",
176,To Date,10,$Date,,0,0,0,"Select 176,'To Date',10,'$Date','',0,'0','0' UNION ALL",
177,Beat,200,$All Beats,Beat:Description:Description like ''%'',1,0,0,"Select 177,'Beat',200,'$All Beats','Beat:Description:Description like ''%''',1,'0','0' UNION ALL",
177,Sales Return Type,200,$All Returns,QueryParams:[Values]:QueryParamID = 24 And [Values] Like ''%'',0,0,0,"Select 177,'Sales Return Type',200,'$All Returns','QueryParams:[Values]:QueryParamID = 24 And [Values] Like ''%''',0,'0','0' UNION ALL",
177,From Date,7,$Date,,0,0,0,"Select 177,'From Date',7,'$Date','',0,'0','0' UNION ALL",
177,To Date,10,$Date,,0,0,0,"Select 177,'To Date',10,'$Date','',0,'0','0' UNION ALL",
178,Customer,200,$All Customers,Customer:Company_Name:CustomerCategory Not In (4;5) and company_name like ''%'',1,0,0,"Select 178,'Customer',200,'$All Customers','Customer:Company_Name:CustomerCategory Not In (4;5) and company_name like ''%''',1,'0','0' UNION ALL",
178,From Date,7,$Date,,0,0,0,"Select 178,'From Date',7,'$Date','',0,'0','0' UNION ALL",
178,To Date,10,$Date,,0,0,0,"Select 178,'To Date',10,'$Date','',0,'0','0' UNION ALL",
179,From Date,7,$Date,,0,0,0,"Select 179,'From Date',7,'$Date','',0,'0','0' UNION ALL",
179,To Date,10,$Date,,0,0,0,"Select 179,'To Date',10,'$Date','',0,'0','0' UNION ALL",
179,Customer Name,200,$All Customer,Customer:Company_Name:CustomerCategory Not In (4;5) And company_name like ''%'',1,0,0,"Select 179,'Customer Name',200,'$All Customer','Customer:Company_Name:CustomerCategory Not In (4;5) And company_name like ''%''',1,'0','0' UNION ALL",
179,Scheme Name,200,$All Schemes,Schemes:SchemeName:SchemeType In (3; 17; 83; 18; 84; 19; 81; 20; 82; 21; 22) And SchemeName Like ''%'',1,0,0,"Select 179,'Scheme Name',200,'$All Schemes','Schemes:SchemeName:SchemeType In (3; 17; 83; 18; 84; 19; 81; 20; 82; 21; 22) And SchemeName Like ''%''',1,'0','0' UNION ALL",
180,Item Code,200,$All Item Code,Items:Product_Code:1=1 and product_Code like ''%'':ProductName+1,1,0,0,"Select 180,'Item Code',200,'$All Item Code','Items:Product_Code:1=1 and product_Code like ''%'':ProductName+1',1,'0','0' UNION ALL",
180,Item Name,200,$All Item Name,Items:ProductName:1=1 and productName like ''%'':Product_Code-1,1,0,0,"Select 180,'Item Name',200,'$All Item Name','Items:ProductName:1=1 and productName like ''%'':Product_Code-1',1,'0','0' UNION ALL",
180,Sales Return Type,200,$All Returns,QueryParams:[Values]:QueryParamID =24 And [Values] Like ''%'',0,0,0,"Select 180,'Sales Return Type',200,'$All Returns','QueryParams:[Values]:QueryParamID =24 And [Values] Like ''%''',0,'0','0' UNION ALL",
180,From Date,7,$Date,,0,0,0,"Select 180,'From Date',7,'$Date','',0,'0','0' UNION ALL",
180,To Date,10,$Date,,0,0,0,"Select 180,'To Date',10,'$Date','',0,'0','0' UNION ALL",
181,FromDate,10,$Date,,0,0,0,"Select 181,'FromDate',10,'$Date','',0,'0','0' UNION ALL",
181,SalesmanCode,200,$All Salesman,Salesman:SalesmanCode:1=1 and SalesmanCode like ''%'':Salesman_Name+1,1,0,0,"Select 181,'SalesmanCode',200,'$All Salesman','Salesman:SalesmanCode:1=1 and SalesmanCode like ''%'':Salesman_Name+1',1,'0','0' UNION ALL",
181,SalesmanName,200,$All Salesman,Salesman:Salesman_Name:1=1 and Salesman_Name like ''%'':SalesmanCode-1,1,0,0,"Select 181,'SalesmanName',200,'$All Salesman','Salesman:Salesman_Name:1=1 and Salesman_Name like ''%'':SalesmanCode-1',1,'0','0' UNION ALL",
182,Scheme,200,$All Schemes,Schemes:SchemeName:SchemeType In (3; 4; 17; 83; 18; 84; 19; 81; 20; 82; 21; 22; 97; 98; 99; 100) And SchemeName Like ''%'',1,0,0,"Select 182,'Scheme',200,'$All Schemes','Schemes:SchemeName:SchemeType In (3; 4; 17; 83; 18; 84; 19; 81; 20; 82; 21; 22; 97; 98; 99; 100) And SchemeName Like ''%''',1,'0','0' UNION ALL",
182,From Date,7,$Date,,0,0,0,"Select 182,'From Date',7,'$Date','',0,'0','0' UNION ALL",
182,To Date,10,$Date,,0,0,0,"Select 182,'To Date',10,'$Date','',0,'0','0' UNION ALL",
182,Comparitive From Date,7,$Date,,0,0,0,"Select 182,'Comparitive From Date',7,'$Date','',0,'0','0' UNION ALL",
182,Comparitive To Date,10,$Date,,0,0,0,"Select 182,'Comparitive To Date',10,'$Date','',0,'0','0' UNION ALL",
184,Division,200,$All Divisions,ItemCategories; ItemHierarchy:Category_Name:Level=HierarchyID And Level = 1 And Category_Name like ''%'',1,0,0,"Select 184,'Division',200,'$All Divisions','ItemCategories; ItemHierarchy:Category_Name:Level=HierarchyID And Level = 1 And Category_Name like ''%''',1,'0','0' UNION ALL",
184,From Date,7,$Date,,0,0,0,"Select 184,'From Date',7,'$Date','',0,'0','0' UNION ALL",
184,To Date,10,$Date,,0,0,0,"Select 184,'To Date',10,'$Date','',0,'0','0' UNION ALL",
185,Product Hierarchy,200,,ItemHierarchy:HierarchyName,0,0,0,"Select 185,'Product Hierarchy',200,'','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
185,Category,200,$All Categories,ItemCategories;ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName in ({1}) and Category_Name like ''%'',1,0,0,"Select 185,'Category',200,'$All Categories','ItemCategories;ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName in ({1}) and Category_Name like ''%''',1,'0','0' UNION ALL",
185,Item Code,200,$All Item Code,Items:Product_Code:Items.CategoryID In (Select * From dbo.GetItems({$2})) And  Product_Code like  ''%'':ProductName+1,1,0,0,"Select 185,'Item Code',200,'$All Item Code','Items:Product_Code:Items.CategoryID In (Select * From dbo.GetItems({$2})) And  Product_Code like  ''%'':ProductName+1',1,'0','0' UNION ALL",
185,Item Name,200,$All Item Name,Items:Productname:Items.CategoryID In (Select * From dbo.GetItems({$2})) And  ProductName like  ''%'':Product_code-1,1,0,0,"Select 185,'Item Name',200,'$All Item Name','Items:Productname:Items.CategoryID In (Select * From dbo.GetItems({$2})) And  ProductName like  ''%'':Product_code-1',1,'0','0' UNION ALL",
185,From Date,7,$Date,,0,0,0,"Select 185,'From Date',7,'$Date','',0,'0','0' UNION ALL",
185,To Date,10,$Date,,0,0,0,"Select 185,'To Date',10,'$Date','',0,'0','0' UNION ALL",
186,Product Hierarchy,200,,ItemHierarchy:HierarchyName,0,0,0,"Select 186,'Product Hierarchy',200,'','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
186,Category,200,$All,ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName In ({1}) and Category_Name like ''%'',1,0,0,"Select 186,'Category',200,'$All','ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName In ({1}) and Category_Name like ''%''',1,'0','0' UNION ALL",
186,Item Code,200,$All Item Code,Items:Product_Code:Items.CategoryID In (Select * From dbo.GetItems({$2})) And Product_Code like  ''%'':ProductName+1,1,0,0,"Select 186,'Item Code',200,'$All Item Code','Items:Product_Code:Items.CategoryID In (Select * From dbo.GetItems({$2})) And Product_Code like  ''%'':ProductName+1',1,'0','0' UNION ALL",
186,Item Name,200,$All Item Name,Items:Productname:Items.CategoryID In (Select * From dbo.GetItems({$2})) And ProductName like  ''%'':Product_code-1,1,0,0,"Select 186,'Item Name',200,'$All Item Name','Items:Productname:Items.CategoryID In (Select * From dbo.GetItems({$2})) And ProductName like  ''%'':Product_code-1',1,'0','0' UNION ALL",
186,DS,200,$All Salesman,Salesman:Salesman_Name,1,0,0,"Select 186,'DS',200,'$All Salesman','Salesman:Salesman_Name',1,'0','0' UNION ALL",
186,Beat,200,$All Beats,(select Distinct BeatID; SalesmanID from beat_salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And   SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({5})) And Description Like ''%'',1,0,0,"Select 186,'Beat',200,'$All Beats','(select Distinct BeatID; SalesmanID from beat_salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And   SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({5})) And Description Like ''%''',1,'0','0' UNION ALL",
186,Merchandising Type,200,$All,Merchandise:Merchandise,1,0,0,"Select 186,'Merchandising Type',200,'$All','Merchandise:Merchandise',1,'0','0' UNION ALL",
186,From Date,7,$Date,,0,0,0,"Select 186,'From Date',7,'$Date','',0,'0','0' UNION ALL",
186,To Date,10,$Date,,0,0,0,"Select 186,'To Date',10,'$Date','',0,'0','0' UNION ALL",
187,Product Hierarchy,200,,ItemHierarchy:HierarchyName,0,0,0,"Select 187,'Product Hierarchy',200,'','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
187,Category,200,$All Categories,ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName In ({1}) and Category_Name like ''%'',1,0,0,"Select 187,'Category',200,'$All Categories','ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName In ({1}) and Category_Name like ''%''',1,'0','0' UNION ALL",
187,Item Code,200,$All Item Code,Items:Product_Code:Items.CategoryID In (Select * From dbo.GetItems({$2})) And Product_Code like  ''%'':ProductName+1,1,0,0,"Select 187,'Item Code',200,'$All Item Code','Items:Product_Code:Items.CategoryID In (Select * From dbo.GetItems({$2})) And Product_Code like  ''%'':ProductName+1',1,'0','0' UNION ALL",
187,Item Name,200,$All Item Name,Items:Productname:Items.CategoryID In (Select * From dbo.GetItems({$2})) And ProductName like  ''%'':Product_code-1,1,0,0,"Select 187,'Item Name',200,'$All Item Name','Items:Productname:Items.CategoryID In (Select * From dbo.GetItems({$2})) And ProductName like  ''%'':Product_code-1',1,'0','0' UNION ALL",
187,Scheme Name,200,$All Schemes,Schemes:SchemeName:SchemeType In (3; 17; 83; 18; 84; 19; 81; 20; 82; 21; 22) And SchemeName Like ''%'',1,0,0,"Select 187,'Scheme Name',200,'$All Schemes','Schemes:SchemeName:SchemeType In (3; 17; 83; 18; 84; 19; 81; 20; 82; 21; 22) And SchemeName Like ''%''',1,'0','0' UNION ALL",
187,From Date,7,$Date,,0,0,0,"Select 187,'From Date',7,'$Date','',0,'0','0' UNION ALL",
187,To Date,10,$Date,,0,0,0,"Select 187,'To Date',10,'$Date','',0,'0','0' UNION ALL",
188,Use Average Sales Of,200,1 Month,QueryParams:[Values]:QueryParamID=1 And [Values] like ''%'',0,0,0,"Select 188,'Use Average Sales Of',200,'1 Month','QueryParams:[Values]:QueryParamID=1 And [Values] like ''%''',0,'0','0' UNION ALL",
188,No. of Minimum Cover Days,3,0,,0,0,0,"Select 188,'No. of Minimum Cover Days',3,'0','',0,'0','0' UNION ALL",
188,No. of Maximum Cover Days,3,10000,,0,0,0,"Select 188,'No. of Maximum Cover Days',3,'10000','',0,'0','0' UNION ALL",
188,Show,200,Volume,QueryParams:[Values]:QueryParamID=17 And [Values] Like ''%'',0,0,0,"Select 188,'Show',200,'Volume','QueryParams:[Values]:QueryParamID=17 And [Values] Like ''%''',0,'0','0' UNION ALL",
189,DS,200,$All Salesman,Salesman:Salesman_Name,1,0,0,"Select 189,'DS',200,'$All Salesman','Salesman:Salesman_Name',1,'0','0' UNION ALL",
189,Beat,200,$All Beats,(select Distinct BeatID; SalesmanID from beat_salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And   SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And   Description Like ''%'',1,0,0,"Select 189,'Beat',200,'$All Beats','(select Distinct BeatID; SalesmanID from beat_salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And   SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And   Description Like ''%''',1,'0','0' UNION ALL",
189,DS Type,200,$All,DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And DSTypeCtlPos = 1 And DSTypeValue like ''%'',1,0,0,"Select 189,'DS Type',200,'$All','DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And DSTypeCtlPos = 1 And DSTypeValue like ''%''',1,'0','0' UNION ALL",
189,Product Hierarchy,200,,ItemHierarchy:HierarchyName,0,0,0,"Select 189,'Product Hierarchy',200,'','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
189,Category,200,$All Categories,ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName In ({4}) and Category_Name like ''%'',1,0,0,"Select 189,'Category',200,'$All Categories','ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName In ({4}) and Category_Name like ''%''',1,'0','0' UNION ALL",
189,From Date,7,$Date,,0,0,0,"Select 189,'From Date',7,'$Date','',0,'0','0' UNION ALL",
189,To Date,10,$Date,,0,0,0,"Select 189,'To Date',10,'$Date','',0,'0','0' UNION ALL",
190,DS Type,200,$All,DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And DSTypeCtlPos = 1 And DSTypeValue like ''%'',1,0,0,"Select 190,'DS Type',200,'$All','DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And DSTypeCtlPos = 1 And DSTypeValue like ''%''',1,'0','0' UNION ALL",
190,From Date,7,$Date,,0,0,0,"Select 190,'From Date',7,'$Date','',0,'0','0' UNION ALL",
190,To Date,10,$Date,,0,0,0,"Select 190,'To Date',10,'$Date','',0,'0','0' UNION ALL",
190,DS Name,200,$All Salesman,Salesman:Salesman_Name:Salesman_Name like ''%'',1,0,0,"Select 190,'DS Name',200,'$All Salesman','Salesman:Salesman_Name:Salesman_Name like ''%''',1,'0','0' UNION ALL",
190,Beat Name,200,$All Beats,(Select Distinct BeatID; SalesmanID From Beat_Salesman) BS; Beat:Description:Beat.BeatID = BS.BeatID And   SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And [Description] Like ''%'',1,0,0,"Select 190,'Beat Name',200,'$All Beats','(Select Distinct BeatID; SalesmanID From Beat_Salesman) BS; Beat:Description:Beat.BeatID = BS.BeatID And   SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And [Description] Like ''%''',1,'0','0' UNION ALL",
191,DS,200,$All Salesman,Salesman:Salesman_Name,1,0,0,"Select 191,'DS',200,'$All Salesman','Salesman:Salesman_Name',1,'0','0' UNION ALL",
191,Beat,200,$All Beats,(select Distinct BeatID; SalesmanID from beat_salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And   SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And Description Like ''%'',1,0,0,"Select 191,'Beat',200,'$All Beats','(select Distinct BeatID; SalesmanID from beat_salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And   SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And Description Like ''%''',1,'0','0' UNION ALL",
192,DS,200,$All Salesman,Salesman:Salesman_Name,1,0,0,"Select 192,'DS',200,'$All Salesman','Salesman:Salesman_Name',1,'0','0' UNION ALL",
192,Beat,200,$All Beats,(Select Distinct BeatID; SalesmanID From Beat_Salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And Description Like ''%'',1,0,0,"Select 192,'Beat',200,'$All Beats','(Select Distinct BeatID; SalesmanID From Beat_Salesman) bs; Beat:Description:Beat.BeatID = bs.BeatID And SalesmanID In (Select SalesmanID From Salesman Where Salesman_Name In ({1})) And Description Like ''%''',1,'0','0' UNION ALL",
192,DS Type,200,$All,DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And DSTypeCtlPos = 1 And DSTypeValue like ''%'',1,0,0,"Select 192,'DS Type',200,'$All','DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And DSTypeCtlPos = 1 And DSTypeValue like ''%''',1,'0','0' UNION ALL",
192,Item Code,200,$All Item Code,Items:Product_Code:ProductName+1,1,0,0,"Select 192,'Item Code',200,'$All Item Code','Items:Product_Code:ProductName+1',1,'0','0' UNION ALL",
